source,label,date
Scott Manley,2.0,2020-06-02
Facebook posts,1.0,2020-06-01
Bloggers,0.0,2020-06-01
Darren Jackson,5.0,2020-06-01
Donald Trump,0.0,2020-06-01
Viral image,1.0,2020-06-01
Joe Biden,4.0,2020-06-01
Joe Biden,1.0,2020-06-01
Candace Owens,1.0,2020-06-01
Roy Cooper,4.0,2020-06-01
Tammy Baldwin,3.0,2020-06-01
Viral image,1.0,2020-05-30
Brian Fitzpatrick,2.0,2020-05-30
Facebook posts,4.0,2020-05-30
Facebook posts,1.0,2020-05-29
Viral image,2.0,2020-05-29
Kim Reynolds,4.0,2020-05-29
Facebook posts,0.0,2020-05-29
Facebook posts,1.0,2020-05-29
Facebook posts,3.0,2020-05-29
Ron Johnson,,2020-05-29
Priorities USA Action,2.0,2020-05-29
Joe Kernen,2.0,2020-05-28
Social Media,1.0,2020-05-28
Facebook posts,1.0,2020-05-28
Theresa Greenfield,4.0,2020-05-28
Tom Tiffany,2.0,2020-05-28
Facebook posts,1.0,2020-05-28
Facebook posts,1.0,2020-05-28
Vicky Hartzler,2.0,2020-05-28
Donald Trump,3.0,2020-05-28
Facebook posts,1.0,2020-05-27
Donald Trump,0.0,2020-05-27
Viral image,1.0,2020-05-27
Facebook posts,0.0,2020-05-27
Viral image,1.0,2020-05-27
Facebook posts,1.0,2020-05-27
Viral image,1.0,2020-05-27
Viral image,1.0,2020-05-27
Facebook posts,2.0,2020-05-27
Donald Trump,0.0,2020-05-27
Donald Trump,0.0,2020-05-26
Facebook posts,1.0,2020-05-26
Facebook posts,1.0,2020-05-26
Donald Trump,0.0,2020-05-26
Bloggers,1.0,2020-05-26
Facebook posts,2.0,2020-05-26
Facebook posts,4.0,2020-05-26
Joe Biden,2.0,2020-05-26
Facebook posts,0.0,2020-05-22
Janel Brandtjen,2.0,2020-05-22
Facebook posts,1.0,2020-05-22
Facebook posts,1.0,2020-05-22
Donald Trump,4.0,2020-05-22
Facebook posts,1.0,2020-05-22
Bloggers,0.0,2020-05-22
Bloggers,1.0,2020-05-22
Viral image,4.0,2020-05-22
Chris Taylor,4.0,2020-05-22
Iowa Democratic Party,3.0,2020-05-21
Joe Biden,3.0,2020-05-21
Facebook posts,1.0,2020-05-21
Viral image,0.0,2020-05-21
Viral image,0.0,2020-05-21
Amy Klobuchar,3.0,2020-05-21
Facebook posts,2.0,2020-05-21
Facebook posts,1.0,2020-05-21
Greg Abbott,4.0,2020-05-21
Kimberly Lightford,1.0,2020-05-21
Dan Bishop,2.0,2020-05-20
Facebook posts,1.0,2020-05-20
Nick Freitas,4.0,2020-05-20
Donald Trump,3.0,2020-05-20
Donald Trump,3.0,2020-05-20
Donald Trump,0.0,2020-05-20
Instagram posts,2.0,2020-05-20
Wisconsin state Senate Democrats,2.0,2020-05-20
Donald Trump,1.0,2020-05-20
Facebook posts,1.0,2020-05-20
Facebook posts,1.0,2020-05-20
Mike Parson,2.0,2020-05-20
Nancy Pelosi,1.0,2020-05-19
Facebook posts,0.0,2020-05-19
Facebook posts,0.0,2020-05-19
Facebook posts,0.0,2020-05-19
Facebook posts,4.0,2020-05-19
Facebook posts,1.0,2020-05-19
Andy Biggs,1.0,2020-05-19
Facebook posts,1.0,2020-05-19
Viral image,1.0,2020-05-19
Facebook posts,1.0,2020-05-19
Facebook posts,1.0,2020-05-19
Facebook posts,0.0,2020-05-19
Facebook posts,1.0,2020-05-19
Facebook posts,1.0,2020-05-18
Facebook posts,4.0,2020-05-18
Facebook posts,2.0,2020-05-18
Facebook posts,3.0,2020-05-18
Facebook posts,1.0,2020-05-18
Viral image,1.0,2020-05-18
Facebook posts,4.0,2020-05-18
Chip Roy,4.0,2020-05-18
Donald Trump,3.0,2020-05-18
Janel Brandtjen,1.0,2020-05-15
Facebook posts,1.0,2020-05-15
Facebook posts,4.0,2020-05-15
Jay Ashcroft,3.0,2020-05-15
Bloggers,0.0,2020-05-15
Viral image,2.0,2020-05-15
Facebook posts,3.0,2020-05-15
Stacey Abrams,1.0,2020-05-15
Mitch McConnell,0.0,2020-05-14
Bloggers,0.0,2020-05-14
Darin LaHood,1.0,2020-05-14
Republican National Committee,2.0,2020-05-14
Facebook posts,0.0,2020-05-14
Facebook posts,1.0,2020-05-14
Rand Paul,1.0,2020-05-14
Bloggers,1.0,2020-05-14
Mike Turzai,1.0,2020-05-14
Donald Trump,1.0,2020-05-13
Chris Murphy,1.0,2020-05-13
Coalition for the Homeless,4.0,2020-05-13
Facebook posts,5.0,2020-05-13
Louis Riggs,1.0,2020-05-13
Facebook posts,0.0,2020-05-13
Jeff Shipley,0.0,2020-05-12
Cal Cunningham,2.0,2020-05-12
Facebook posts,3.0,2020-05-12
Facebook posts,2.0,2020-05-12
Jerome R. Corsi,1.0,2020-05-12
One America News,0.0,2020-05-12
Bloggers,1.0,2020-05-12
Ralph Northam,3.0,2020-05-12
Bloggers,1.0,2020-05-11
Tweets,1.0,2020-05-11
Chuck Todd,1.0,2020-05-11
Viral image,1.0,2020-05-11
Gary Kelly,2.0,2020-05-11
Nancy Pelosi,2.0,2020-05-08
South West News Service,1.0,2020-05-08
Facebook posts,1.0,2020-05-08
Facebook posts,0.0,2020-05-08
Viral image,1.0,2020-05-08
Bloggers,1.0,2020-05-08
Viral image,1.0,2020-05-08
Greg Abbott,3.0,2020-05-08
American Automobile Association,5.0,2020-05-08
Warren Daniel,1.0,2020-05-08
Don Pridemore,1.0,2020-05-08
Chris Kapenga,5.0,2020-05-08
Facebook posts,2.0,2020-05-07
Liberty Counsel,2.0,2020-05-07
Facebook posts,3.0,2020-05-07
Kirsten Gillibrand,4.0,2020-05-07
Facebook posts,0.0,2020-05-07
Viral image,1.0,2020-05-07
Facebook posts,2.0,2020-05-07
Lincoln Project,1.0,2020-05-07
Facebook posts,1.0,2020-05-07
Donald Trump,1.0,2020-05-06
Dan Forest,1.0,2020-05-06
Laura Ingraham,1.0,2020-05-06
Bloggers,1.0,2020-05-06
Viral image,0.0,2020-05-06
Nate McMurray,4.0,2020-05-06
Facebook posts,2.0,2020-05-06
Tom McClintock,2.0,2020-05-05
Bloggers,1.0,2020-05-05
Bloggers,1.0,2020-05-05
Andrew Cuomo,3.0,2020-05-05
Paul Farrow,3.0,2020-05-05
Scott Fitzgerald,2.0,2020-05-04
Cindy O’Laughlin,1.0,2020-05-04
Viral image,1.0,2020-05-04
Facebook posts,2.0,2020-05-04
Facebook posts,1.0,2020-05-04
Viral image,1.0,2020-05-04
Tucker Carlson,2.0,2020-05-04
Donald Trump,1.0,2020-05-04
Rudy Giuliani,1.0,2020-05-01
Facebook posts,0.0,2020-05-01
Facebook posts,1.0,2020-05-01
Viral image,1.0,2020-05-01
Tony Evers,4.0,2020-05-01
Facebook posts,1.0,2020-05-01
Facebook posts,0.0,2020-05-01
Facebook posts,1.0,2020-05-01
Facebook posts,0.0,2020-04-30
Facebook posts,0.0,2020-04-30
Bloggers,1.0,2020-04-30
Andrew Cuomo,3.0,2020-04-30
Facebook posts,2.0,2020-04-30
Donald Trump,0.0,2020-04-30
Facebook posts,2.0,2020-04-29
Facebook posts,4.0,2020-04-29
Instagram posts,2.0,2020-04-29
Andrew Cuomo,4.0,2020-04-29
Facebook posts,0.0,2020-04-29
Donald Trump,3.0,2020-04-29
Jamie Nadler,5.0,2020-04-29
Steve Bannon,3.0,2020-04-29
Bloggers,0.0,2020-04-28
Facebook posts,1.0,2020-04-28
Facebook posts,2.0,2020-04-28
Robin Vos,3.0,2020-04-28
Facebook posts,0.0,2020-04-27
Facebook posts,0.0,2020-04-27
Facebook posts,1.0,2020-04-27
Bloggers,0.0,2020-04-27
Chris Larson,1.0,2020-04-24
Franklin Graham,3.0,2020-04-24
Facebook posts,1.0,2020-04-24
Wisconsin Republican Legislative leaders,3.0,2020-04-24
Facebook posts,1.0,2020-04-24
Facebook posts,4.0,2020-04-24
Facebook posts,1.0,2020-04-24
Veronica Escobar,5.0,2020-04-24
Facebook posts,1.0,2020-04-24
Brian Westrate,0.0,2020-04-24
Mun Choi,4.0,2020-04-24
Facebook posts,1.0,2020-04-24
Jay Chaudhuri,5.0,2020-04-23
Donald Trump,2.0,2020-04-23
Facebook posts,1.0,2020-04-23
Facebook posts,0.0,2020-04-23
Viral image,2.0,2020-04-23
Viral image,0.0,2020-04-23
Marco Rubio,2.0,2020-04-23
Facebook posts,1.0,2020-04-23
Joe Biden,3.0,2020-04-23
Nancy Pelosi,3.0,2020-04-23
Lovely Warren,3.0,2020-04-23
Facebook posts,1.0,2020-04-23
Facebook posts,1.0,2020-04-23
YouTube videos,1.0,2020-04-22
Viral image,1.0,2020-04-22
Levar Stoney,5.0,2020-04-22
Joe Biden,5.0,2020-04-22
Facebook posts,1.0,2020-04-22
Facebook posts,1.0,2020-04-22
Tom Tiffany,4.0,2020-04-22
Mandy Cohen,3.0,2020-04-22
Wisconsin Republican Legislative leaders,2.0,2020-04-21
Facebook posts,1.0,2020-04-21
Facebook posts,1.0,2020-04-21
Facebook posts,3.0,2020-04-21
Viral image,1.0,2020-04-21
Viral image,0.0,2020-04-21
Jay Inslee,4.0,2020-04-21
Facebook posts,1.0,2020-04-21
Facebook posts,5.0,2020-04-21
Facebook posts,1.0,2020-04-20
Facebook posts,0.0,2020-04-20
Facebook posts,1.0,2020-04-20
Facebook posts,1.0,2020-04-20
Andrew Cuomo,5.0,2020-04-20
Phil McGraw,1.0,2020-04-17
Gretchen Whitmer,4.0,2020-04-17
Tweets,1.0,2020-04-17
Facebook posts,0.0,2020-04-17
Facebook posts,0.0,2020-04-17
Barack Obama,3.0,2020-04-17
Jeff Jackson,2.0,2020-04-17
Ron DeSantis,3.0,2020-04-17
Donald Trump,3.0,2020-04-17
Donald Trump,1.0,2020-04-16
Facebook posts,5.0,2020-04-16
Barack Obama,5.0,2020-04-16
Facebook posts,1.0,2020-04-16
Facebook posts,2.0,2020-04-16
Public Citizen,4.0,2020-04-16
Pat Toomey,3.0,2020-04-16
Facebook posts,1.0,2020-04-15
Kellyanne Conway,1.0,2020-04-15
YouTube videos,1.0,2020-04-15
Facebook posts,1.0,2020-04-15
Viral image,1.0,2020-04-15
Viral image,1.0,2020-04-15
Viral image,1.0,2020-04-15
Lori Lightfoot,3.0,2020-04-15
AFL-CIO,3.0,2020-04-15
Facebook posts,4.0,2020-04-15
Viral image,1.0,2020-04-15
Bobby Scott,1.0,2020-04-15
Viral image,1.0,2020-04-14
Facebook posts,1.0,2020-04-14
Donald Trump,0.0,2020-04-14
Jack Whitver,5.0,2020-04-14
Facebook posts,0.0,2020-04-14
Facebook posts,1.0,2020-04-14
Kathy Hochul,0.0,2020-04-14
Candace Owens,1.0,2020-04-14
Rick Santorum,2.0,2020-04-14
Bloggers,1.0,2020-04-13
Tweets,0.0,2020-04-13
Donald Trump,1.0,2020-04-13
Facebook posts,1.0,2020-04-13
Facebook posts,1.0,2020-04-13
Facebook posts,1.0,2020-04-13
Joe Biden,3.0,2020-04-13
DeAnna Lorraine,2.0,2020-04-13
Tweets,1.0,2020-04-13
Bernie Sanders,4.0,2020-04-13
Facebook posts,0.0,2020-04-13
Viral image,3.0,2020-04-13
Facebook posts,1.0,2020-04-13
Facebook posts,2.0,2020-04-10
Ron DeSantis,0.0,2020-04-10
Facebook posts,3.0,2020-04-10
Donald Trump,1.0,2020-04-09
Facebook posts,3.0,2020-04-09
Facebook posts,3.0,2020-04-09
Facebook posts,1.0,2020-04-09
Instagram posts,2.0,2020-04-09
Facebook posts,3.0,2020-04-09
Louie Gohmert,0.0,2020-04-09
Tweets,1.0,2020-04-09
Instagram posts,2.0,2020-04-09
Viral image,1.0,2020-04-09
Donald Trump,2.0,2020-04-09
Facebook posts,1.0,2020-04-09
Facebook posts,1.0,2020-04-09
Viral image,4.0,2020-04-09
Facebook posts,0.0,2020-04-08
Facebook posts,1.0,2020-04-08
Donald Trump,0.0,2020-04-08
John Bel Edwards,5.0,2020-04-08
Facebook posts,3.0,2020-04-08
Viral image,1.0,2020-04-08
Donald Trump,2.0,2020-04-08
Viral image,3.0,2020-04-08
Viral image,1.0,2020-04-07
Facebook posts,1.0,2020-04-07
Viral image,0.0,2020-04-07
Charlie Kirk,2.0,2020-04-07
Viral image,5.0,2020-04-07
Ben Wikler,1.0,2020-04-07
David Lewis,3.0,2020-04-07
Bloggers,1.0,2020-04-07
Facebook posts,0.0,2020-04-06
Donald Trump,0.0,2020-04-06
Viral image,1.0,2020-04-06
Bloggers,0.0,2020-04-06
Facebook posts,3.0,2020-04-06
Donald Trump,0.0,2020-04-06
Facebook posts,1.0,2020-04-06
Facebook posts,0.0,2020-04-06
Leaders for a Better Community,0.0,2020-04-03
Bloggers,1.0,2020-04-03
Facebook posts,2.0,2020-04-03
Facebook posts,2.0,2020-04-03
Facebook posts,1.0,2020-04-03
Joe Biden,2.0,2020-04-03
Facebook posts,1.0,2020-04-03
Facebook posts,1.0,2020-04-03
Facebook posts,1.0,2020-04-03
Jesse Watters,1.0,2020-04-03
Facebook posts,0.0,2020-04-03
Dan Patrick,4.0,2020-04-03
Daniel Kelly,2.0,2020-04-03
Facebook posts,1.0,2020-04-02
Bloggers,0.0,2020-04-02
Facebook posts,5.0,2020-04-02
Bloggers,1.0,2020-04-02
Facebook posts,1.0,2020-04-02
Viral image,0.0,2020-04-02
Jerome Adams,1.0,2020-04-02
Bloggers,0.0,2020-04-01
Facebook posts,3.0,2020-04-01
Jeff Jackson,3.0,2020-04-01
Kim Gray,1.0,2020-04-01
Facebook posts,0.0,2020-04-01
Pat Toomey,5.0,2020-04-01
Brian Fitzpatrick,3.0,2020-04-01
Facebook posts,2.0,2020-03-31
Facebook posts,0.0,2020-03-31
Facebook posts,4.0,2020-03-31
Donald Trump,0.0,2020-03-31
Facebook posts,1.0,2020-03-30
Facebook posts,0.0,2020-03-30
Donald Trump,0.0,2020-03-30
Viral image,0.0,2020-03-30
Facebook posts,1.0,2020-03-30
Republican State Leadership Committee,0.0,2020-03-27
Turning Point USA,2.0,2020-03-27
Donald Trump,2.0,2020-03-27
Facebook posts,1.0,2020-03-27
Duey Stroebel,3.0,2020-03-27
Bloggers,2.0,2020-03-27
Daniel Kelly,2.0,2020-03-27
Facebook posts,1.0,2020-03-26
Facebook posts,4.0,2020-03-26
John Cornyn,1.0,2020-03-26
Facebook posts,1.0,2020-03-26
Facebook posts,3.0,2020-03-25
Facebook posts,3.0,2020-03-25
Donald Trump,1.0,2020-03-25
Chain message,1.0,2020-03-25
Facebook posts,4.0,2020-03-25
Viral image,1.0,2020-03-25
Facebook posts,1.0,2020-03-25
Facebook posts,0.0,2020-03-25
Donald Trump,1.0,2020-03-25
Facebook posts,0.0,2020-03-25
Donald Trump,4.0,2020-03-24
Bloggers,1.0,2020-03-24
Chain message,1.0,2020-03-24
Instagram posts,0.0,2020-03-24
JB Pritzker,4.0,2020-03-24
Instagram posts,1.0,2020-03-24
Facebook posts,2.0,2020-03-24
Facebook posts,0.0,2020-03-24
Chris Jacobs,2.0,2020-03-24
Chain message,1.0,2020-03-24
Virginia House Democratic Caucus,,2020-03-24
YouTube videos,0.0,2020-03-23
Facebook posts,0.0,2020-03-23
Facebook posts,1.0,2020-03-23
Facebook posts,3.0,2020-03-23
Facebook posts,1.0,2020-03-23
Bloggers,1.0,2020-03-23
Facebook posts,1.0,2020-03-23
Facebook posts,3.0,2020-03-23
Dan Crenshaw,5.0,2020-03-23
Facebook posts,4.0,2020-03-20
Andrew Cuomo,5.0,2020-03-20
Adam Schnelting,2.0,2020-03-20
Marco Rubio,2.0,2020-03-20
Chain message,1.0,2020-03-20
Brad Parscale,3.0,2020-03-20
Facebook posts,2.0,2020-03-20
David Crowley,2.0,2020-03-20
Facebook posts,1.0,2020-03-20
Greg Murphy,1.0,2020-03-20
Facebook posts,4.0,2020-03-20
Facebook posts,4.0,2020-03-19
Facebook posts,1.0,2020-03-19
Facebook posts,0.0,2020-03-19
Donald Trump,3.0,2020-03-19
David A. Clarke Jr.,0.0,2020-03-19
Donald Trump,0.0,2020-03-19
Facebook posts,0.0,2020-03-19
Facebook posts,1.0,2020-03-19
Bloggers,0.0,2020-03-19
Viral image,0.0,2020-03-19
Donald Trump,0.0,2020-03-18
Viral image,2.0,2020-03-18
National Rifle Association,1.0,2020-03-18
Facebook posts,2.0,2020-03-18
Facebook posts,1.0,2020-03-18
Ron Paul,1.0,2020-03-18
Instagram posts,2.0,2020-03-18
Facebook posts,0.0,2020-03-18
Sean Hannity,2.0,2020-03-18
Eric Burlison,3.0,2020-03-18
Joe Biden,1.0,2020-03-18
Facebook posts,1.0,2020-03-18
Kelly Alexander,5.0,2020-03-18
Tony Evers,,2020-03-17
Donald Trump,1.0,2020-03-17
Bernie Sanders,3.0,2020-03-17
Facebook posts,0.0,2020-03-17
Facebook posts,1.0,2020-03-17
Instagram posts,2.0,2020-03-17
Chain message,1.0,2020-03-17
Viral image,5.0,2020-03-17
Sherill Sellman,0.0,2020-03-17
Occupy Democrats,3.0,2020-03-17
Joe Biden,2.0,2020-03-16
Mike Parson,1.0,2020-03-16
Facebook posts,0.0,2020-03-16
Facebook posts,1.0,2020-03-16
Bloggers,1.0,2020-03-16
Facebook posts,1.0,2020-03-16
Bloggers,1.0,2020-03-16
Viral image,1.0,2020-03-16
Joe Biden,3.0,2020-03-16
Joe Biden,1.0,2020-03-15
Donald Trump,2.0,2020-03-15
Michael Dougherty,5.0,2020-03-13
Viral image,4.0,2020-03-13
Bloggers,0.0,2020-03-13
Donald Trump,4.0,2020-03-13
Viral image,1.0,2020-03-13
Facebook posts,3.0,2020-03-13
Facebook posts,1.0,2020-03-13
Ainsley Earhardt,1.0,2020-03-13
Viral image,1.0,2020-03-13
Conservative-Daily,0.0,2020-03-13
Joe Biden,3.0,2020-03-13
Viral image,1.0,2020-03-13
Facebook posts,1.0,2020-03-13
Chris Kapenga,4.0,2020-03-12
Nancy Pelosi,3.0,2020-03-12
Bernie Sanders,2.0,2020-03-12
Joy Behar,1.0,2020-03-12
Viral image,1.0,2020-03-12
North Carolina Republican Party,2.0,2020-03-12
Donald Trump,1.0,2020-03-12
Bloggers,1.0,2020-03-12
Facebook posts,4.0,2020-03-12
Bloggers,5.0,2020-03-12
Roger Roth,5.0,2020-03-11
Bloggers,0.0,2020-03-11
Viral image,3.0,2020-03-11
Donald Trump,0.0,2020-03-11
Facebook posts,1.0,2020-03-11
Chris Larson,1.0,2020-03-11
Facebook posts,1.0,2020-03-11
Tweets,0.0,2020-03-11
Donald Trump,3.0,2020-03-11
Gae Magnafici,0.0,2020-03-11
Facebook posts,1.0,2020-03-11
Gwen Moore,3.0,2020-03-11
Dr. Drew Pinsky,3.0,2020-03-10
Facebook posts,3.0,2020-03-10
Bernie Sanders,4.0,2020-03-10
Bloggers,2.0,2020-03-10
Facebook posts,2.0,2020-03-10
YouTube videos,1.0,2020-03-10
Facebook posts,1.0,2020-03-10
Bloggers,0.0,2020-03-10
Republican National Committee,3.0,2020-03-10
Cheri Toalson Reisch,4.0,2020-03-10
Bernie Sanders,3.0,2020-03-09
Facebook posts,1.0,2020-03-09
Robin Vos,2.0,2020-03-09
Alexandria Ocasio-Cortez,1.0,2020-03-09
Facebook posts,1.0,2020-03-09
Donald Trump,2.0,2020-03-09
Hillary Clinton,2.0,2020-03-09
Joe Biden,4.0,2020-03-09
Rush Darwish,2.0,2020-03-08
Mike Pence,3.0,2020-03-06
Viral image,1.0,2020-03-06
Viral image,1.0,2020-03-06
Donald Trump,1.0,2020-03-06
Donald Trump,1.0,2020-03-06
Facebook posts,0.0,2020-03-06
MSNBC,0.0,2020-03-06
Viral image,1.0,2020-03-06
Facebook posts,1.0,2020-03-06
Facebook posts,1.0,2020-03-06
Facebook posts,1.0,2020-03-05
Joe Biden,5.0,2020-03-05
Mike Pence,3.0,2020-03-05
William Barber,1.0,2020-03-05
Facebook posts,1.0,2020-03-05
Bloggers,0.0,2020-03-05
Facebook posts,2.0,2020-03-05
Gwen Moore,4.0,2020-03-05
Bloggers,1.0,2020-03-05
Facebook posts,0.0,2020-03-05
Scott Walker,1.0,2020-03-04
Robin Vos,3.0,2020-03-04
Joe Biden,0.0,2020-03-04
Lou Dobbs,4.0,2020-03-04
Facebook posts,2.0,2020-03-04
Facebook posts,2.0,2020-03-04
Facebook posts,1.0,2020-03-04
Facebook posts,2.0,2020-03-04
Facebook posts,1.0,2020-03-04
Bloggers,3.0,2020-03-04
Viral image,1.0,2020-03-03
Instagram posts,1.0,2020-03-03
YouTube videos,0.0,2020-03-03
Viral image,1.0,2020-03-03
Facebook posts,1.0,2020-03-03
Viral image,1.0,2020-03-03
Facebook posts,1.0,2020-03-03
Michael Bloomberg,3.0,2020-03-03
Facebook posts,1.0,2020-03-03
Amy Klobuchar,2.0,2020-03-02
Facebook posts,1.0,2020-03-02
YouTube videos,0.0,2020-03-02
Donald Trump,1.0,2020-03-02
Bernie Sanders,3.0,2020-03-02
YourContent,1.0,2020-03-02
Bernie Sanders,4.0,2020-03-02
Facebook posts,1.0,2020-03-02
Chad Wolf,1.0,2020-03-02
Cal Cunningham,4.0,2020-03-02
Facebook posts,1.0,2020-03-02
Michael Bloomberg,5.0,2020-03-01
Quentin Fulks,3.0,2020-03-01
Facebook posts,1.0,2020-02-29
Bloggers,0.0,2020-02-29
Facebook posts,1.0,2020-02-29
Facebook posts,1.0,2020-02-29
Tweets,0.0,2020-02-29
Facebook posts,2.0,2020-02-29
Viral image,1.0,2020-02-29
Viral image,1.0,2020-02-29
Facebook posts,0.0,2020-02-29
Facebook posts,2.0,2020-02-29
Viral image,0.0,2020-02-29
Facebook posts,0.0,2020-02-29
Facebook posts,0.0,2020-02-29
Facebook posts,1.0,2020-02-29
Facebook posts,1.0,2020-02-29
Charlie Kirk,4.0,2020-02-28
Facebook posts,1.0,2020-02-28
Facebook posts,3.0,2020-02-28
Josh Hawley,2.0,2020-02-28
Facebook posts,0.0,2020-02-28
Mark Pocan,4.0,2020-02-28
Michael Bloomberg,3.0,2020-02-28
Ted Cruz,1.0,2020-02-27
Tweets,3.0,2020-02-27
Facebook posts,1.0,2020-02-27
Committee to Defend the President,0.0,2020-02-27
Bloggers,1.0,2020-02-27
Bloggers,1.0,2020-02-27
Viral image,1.0,2020-02-27
Rush Limbaugh,1.0,2020-02-27
Facebook posts,2.0,2020-02-27
Joe Biden,2.0,2020-02-27
Facebook posts,0.0,2020-02-27
Viral image,0.0,2020-02-27
Facebook posts,0.0,2020-02-26
Facebook posts,1.0,2020-02-26
Bloggers,0.0,2020-02-26
Facebook posts,2.0,2020-02-26
Viral image,1.0,2020-02-26
Bloggers,0.0,2020-02-26
Tim O'Brien,3.0,2020-02-26
Bloggers,2.0,2020-02-26
Facebook posts,1.0,2020-02-26
Bloggers,0.0,2020-02-26
Glenn Grothman,3.0,2020-02-26
Bernie Sanders,2.0,2020-02-26
Facebook posts,1.0,2020-02-25
Facebook posts,1.0,2020-02-25
Bloggers,1.0,2020-02-25
Viral image,0.0,2020-02-25
Facebook posts,1.0,2020-02-25
Pete Buttigieg,2.0,2020-02-25
Facebook posts,2.0,2020-02-25
Facebook posts,1.0,2020-02-25
Facebook posts,1.0,2020-02-25
Pete Buttigieg,2.0,2020-02-25
Facebook posts,1.0,2020-02-25
Viral image,1.0,2020-02-25
Bernie Sanders,4.0,2020-02-24
Facebook posts,2.0,2020-02-24
Facebook posts,2.0,2020-02-24
Todd Gilbert,1.0,2020-02-24
Daniel Lipinski,3.0,2020-02-23
Facebook posts,1.0,2020-02-21
Elizabeth Warren,1.0,2020-02-21
Viral image,0.0,2020-02-21
Facebook posts,0.0,2020-02-21
Jane O’Meara Sanders,5.0,2020-02-21
Gavin Newsom,3.0,2020-02-21
Michael Bloomberg,4.0,2020-02-20
Amy Klobuchar,5.0,2020-02-20
Michael Bloomberg,2.0,2020-02-20
Bloggers,1.0,2020-02-20
Viral image,1.0,2020-02-20
Pete Buttigieg,3.0,2020-02-20
Seema Verma,2.0,2020-02-20
Viral image,1.0,2020-02-20
Joe Sanfelippo,0.0,2020-02-20
Viral image,1.0,2020-02-20
Facebook posts,1.0,2020-02-20
Bloggers,0.0,2020-02-20
Viral image,0.0,2020-02-20
Viral image,0.0,2020-02-20
Bloggers,4.0,2020-02-20
Elizabeth Warren,2.0,2020-02-20
Joe Biden,5.0,2020-02-20
Michael Bloomberg,3.0,2020-02-20
Bernie Sanders,3.0,2020-02-19
Facebook posts,0.0,2020-02-19
Facebook posts,0.0,2020-02-19
Facebook posts,0.0,2020-02-19
Bloggers,1.0,2020-02-19
Bernie Sanders,2.0,2020-02-18
Instagram posts,1.0,2020-02-18
Bernie Sanders,4.0,2020-02-18
Facebook posts,2.0,2020-02-18
Bloggers,0.0,2020-02-18
Facebook posts,2.0,2020-02-18
Facebook posts,1.0,2020-02-18
Bloggers,2.0,2020-02-18
YouTube videos,0.0,2020-02-18
Facebook posts,1.0,2020-02-18
Facebook posts,2.0,2020-02-18
Tim Moore,2.0,2020-02-17
Facebook posts,1.0,2020-02-17
Breitbart,3.0,2020-02-17
Facebook posts,4.0,2020-02-17
Tom Barrett,5.0,2020-02-17
Instagram posts,0.0,2020-02-17
Jan Schakowsky,4.0,2020-02-16
Bloggers,0.0,2020-02-14
Facebook posts,1.0,2020-02-14
Viral image,1.0,2020-02-14
Facebook posts,0.0,2020-02-14
Bloggers,0.0,2020-02-14
Bloggers,1.0,2020-02-14
Viral image,1.0,2020-02-14
Bloggers,0.0,2020-02-14
John Nygren,2.0,2020-02-14
Joe Biden,1.0,2020-02-13
Veronica Escobar,4.0,2020-02-12
Roy Cooper,4.0,2020-02-12
Denver Riggleman,5.0,2020-02-12
Tony Evers,2.0,2020-02-12
Facebook posts,1.0,2020-02-11
Facebook posts,1.0,2020-02-11
Hal Turner Radio Show,1.0,2020-02-11
Facebook posts,0.0,2020-02-11
Viral image,2.0,2020-02-11
Viral image,0.0,2020-02-11
Donald Trump,2.0,2020-02-11
Facebook posts,4.0,2020-02-11
Elizabeth Warren,4.0,2020-02-11
NaturalNews.com,1.0,2020-02-10
Donald Trump,2.0,2020-02-10
Committee to Defend the President,1.0,2020-02-10
Viral image,3.0,2020-02-10
Facebook posts,0.0,2020-02-10
Bloggers,0.0,2020-02-10
Facebook posts,0.0,2020-02-10
Free Thought Project,2.0,2020-02-09
Michael Bloomberg,1.0,2020-02-07
Viral image,1.0,2020-02-07
Bloggers,1.0,2020-02-07
Facebook posts,2.0,2020-02-07
Viral image,1.0,2020-02-07
Henry Cisneros,4.0,2020-02-07
Donald Trump,0.0,2020-02-07
YouTube videos,1.0,2020-02-07
Viral image,1.0,2020-02-07
Viral image,2.0,2020-02-07
Donald Trump,4.0,2020-02-07
Brandon Morse,1.0,2020-02-06
Elizabeth Warren,1.0,2020-02-06
Donald Trump,3.0,2020-02-06
Donald Trump,1.0,2020-02-06
YouTube videos,1.0,2020-02-06
Bloggers,1.0,2020-02-06
Viral image,0.0,2020-02-06
Donald Trump,1.0,2020-02-06
Cory Booker,5.0,2020-02-06
Jeanne Ives,1.0,2020-02-06
Charlie Kirk,0.0,2020-02-05
Donald Trump,3.0,2020-02-05
Viral image,1.0,2020-02-05
Donald Trump,2.0,2020-02-05
Viral image,0.0,2020-02-05
Scott Jenkins,3.0,2020-02-05
Tammy Baldwin,4.0,2020-02-05
Donald Trump,3.0,2020-02-05
Jake Tapper,5.0,2020-02-05
Donald Trump,2.0,2020-02-05
Veronica Escobar,3.0,2020-02-05
Organizers for Bernie 2020,1.0,2020-02-04
Charlie Kirk,1.0,2020-02-03
Donald Trump,3.0,2020-02-03
Val Demings,4.0,2020-02-03
Facebook posts,1.0,2020-02-03
Phil Scott,3.0,2020-02-03
Bloggers,0.0,2020-02-03
